mthead141, Fri Apr 24 04:59:35 +0000 2020, -121.955229, 37.280837, @abadnfluenz @rhymes46 @Daniel_Lewis3 @RadioFreeTom Cmon dude 
cookingmama48, Fri Apr 24 04:59:35 +0000 2020, -122.755776, 49.285459, @xyzwtf_55 @Scuzzoe Thanks Dana, we miss hugging him so much . 🥰 
B3aUtY_Kill3r88, Fri Apr 24 04:59:35 +0000 2020, -108.843674, 35.070121, I held a baby today. The smell 🥰🥰 the chubbiness 🥰 the padding on the pamper butt. 🥰🥰🥰🥰 #babyfever 
dasbub, Fri Apr 24 04:59:35 +0000 2020, -75.699505, 44.600669, if you have head lice right now I swear to god 
camillaaferreir, Fri Apr 24 04:59:35 +0000 2020, -89.922029, 35.133521, Em nome das sapatões eu agradeço por esse mimo 🥺♥️ @Ludmilla 
ethefiend, Fri Apr 24 04:59:35 +0000 2020, -82.985772, 39.994684, @yoongitboy @skn_aw @HaramSaleh @_cocolait But like I️ need this live to happen in real life 
sassysojourner, Fri Apr 24 04:59:35 +0000 2020, -100.076888, 31.168893, @BookOblivion Thank you for the suggestion. I have! They make me claustrophobic, but I just saw an ad for a weighte… https://t.co/0lFlrLGsbd 
Melissaann131, Fri Apr 24 04:59:35 +0000 2020, -83.804475, 27.698682, currently crying while playing madden because i want to be able to beat ty when he gets home and all i want is to b… https://t.co/k0baiNljWy 
audrianna_22, Fri Apr 24 04:59:35 +0000 2020, -122.116119, 37.995627, @charlesslol what’re you on charles 
jesgear, Fri Apr 24 04:59:36 +0000 2020, -90.597442, 41.537943, Actors Who’ve Played the Same Character the Most Times https://t.co/q4Sn0bcJ5j via @Cinelinx | Movies. Games. Geek Culture. 
DAShinn, Fri Apr 24 04:59:36 +0000 2020, -111.787120, 34.858280, Waiting for this bad boy to bloom....any day now!  🌵 #Cactus  #desert  #Arizona  #Sedona #BeOn12 https://t.co/5QEc5kJr0x 
SunCitySwimwear, Fri Apr 24 04:59:36 +0000 2020, -94.559281, 39.100048, @QuintonLucasKC https://t.co/aWAoUrb9vh 
imhelica, Fri Apr 24 04:59:36 +0000 2020, -98.540651, 29.417501, @clumsyali3n i will definitely try this out!! ty 💖 
H_AAAx, Fri Apr 24 04:59:36 +0000 2020, -117.851089, 33.842863, #رمضان_كريم .. مبـارك عليكـم الشهـر 💛🌙✨.. https://t.co/NdftjudYu0 
TMacOnTheBeat, Fri Apr 24 04:59:36 +0000 2020, -89.922029, 35.133521, @marridamack 😂😂😂😂 On Everything!! 
Pardonmy_P, Fri Apr 24 04:59:36 +0000 2020, -71.088712, 42.313670, I’m going to be a cocky hoe this summer phuck it https://t.co/51Gxo7HLna 
coach_GQ, Fri Apr 24 04:59:36 +0000 2020, -95.940918, 41.140107, @WIvery_2 Fa sure! 
sophiegrits, Fri Apr 24 04:59:36 +0000 2020, -95.446486, 29.838495, I would like to try it https://t.co/ugf4lUASSn 
49erfaithful93, Fri Apr 24 04:59:37 +0000 2020, -119.560413, 36.517903, *involved 
rforest13, Fri Apr 24 04:59:37 +0000 2020, -94.498228, 37.096519, @Tuckhag Well yeah, one of these other teams are gonna win Super Bowls too 
DANAFLEYSER, Fri Apr 24 04:59:37 +0000 2020, -115.234435, 36.018805, @reevolucion77 Gracias Stefanía🥳🥳🥳😘 
HodgepodgeHoops, Fri Apr 24 04:59:37 +0000 2020, -85.069019, 33.580082, Middleton &gt; Beal &amp; Book 
EDnSantaPaula, Fri Apr 24 04:59:37 +0000 2020, -119.067407, 34.360014, @decalDCAL Thank you. They got me like https://t.co/8ih7zidBMV 
jerry_snchz, Fri Apr 24 04:59:37 +0000 2020, -118.411907, 34.020789, @Changuitto_ Libra https://t.co/UDktQGHqDM 
flashone47, Fri Apr 24 04:59:37 +0000 2020, -112.124676, 33.552863, My Nigga 🔥🤤 
DomNTheCity, Fri Apr 24 04:59:37 +0000 2020, -73.968542, 40.780709, @CountyBrwnie Pretty damn much ! 😭 
EyoKimburlee, Fri Apr 24 04:59:37 +0000 2020, -80.233328, 25.782353, I really hate myself for caring. It literally is just wasted energy 
GlockCartel, Fri Apr 24 04:59:37 +0000 2020, -104.922093, 39.713563, Man YoungBoy Mama On The Intro🤣😂😂 
tuhhroy, Fri Apr 24 04:59:37 +0000 2020, -76.593943, 24.074967, @Begreatkyro_11 💀💀💀 
TristanTaylor88, Fri Apr 24 04:59:37 +0000 2020, -118.411907, 34.020789, @KingJosef10 @TheeSouthside I've done it every night. 
kwamajinanaitwa, Fri Apr 24 04:59:37 +0000 2020, -79.272570, 43.629311, 😭 
andreharris89, Fri Apr 24 04:59:37 +0000 2020, -79.002112, 35.054627, @MartinaezJ Tastes better than it looks 😋 
jonk, Fri Apr 24 04:59:37 +0000 2020, -122.630908, 45.536402, If this is not the worst timeline, I feel like we’re pretty damn close — and the president is taking us closer every day. 
lazlugo, Fri Apr 24 04:59:37 +0000 2020, -122.042974, 38.233362, @Littleaz00 @DeAndreHopkins But did u? 
peterchoi1978, Fri Apr 24 04:59:38 +0000 2020, -118.068689, 33.866965, https://t.co/0MgOAPDlzN 
CoachPatJCooney, Fri Apr 24 04:59:38 +0000 2020, -80.306964, 25.667719, I also saw more 6’2 to 6’4 Olineman get drafted then the 6’5 6’6. Oline is a art and about bend n finish. I want to… https://t.co/3i2pF0SrYn 
craigjanisch, Fri Apr 24 04:59:38 +0000 2020, -112.124676, 33.552863, @shooterz_girl Ok 😉 
guille_vanne, Fri Apr 24 04:59:38 +0000 2020, -117.618621, 33.438735, @linda_dantetj https://t.co/bCjLMFDmLI 
Noohheemmii, Fri Apr 24 04:59:38 +0000 2020, -100.076888, 31.168893, @Jimmsteven_ On my way! 
brencole_, Fri Apr 24 04:59:38 +0000 2020, -89.017567, 42.257146, Packer fans are so idiotic too much cheese I think 
FeliciteCesaire, Fri Apr 24 04:59:38 +0000 2020, -71.088712, 42.313670, Everything will be restored.Just trust me. - God#BehindHerFaith 
kaygotthemlegs, Fri Apr 24 04:59:38 +0000 2020, -92.061177, 30.206079, @TheeGoldenBlaze saweetie 😭 
lomojunkie71, Fri Apr 24 04:59:38 +0000 2020, -73.135176, 41.316085, @henchbeaver You’re safe. I wish I lived in Alaska. That’s a state? If you asked our President he would say you're in Russia. #facts 
Raul_itto, Fri Apr 24 04:59:38 +0000 2020, -109.841790, 27.713653, Es parte de la cultura de ver a estos pacientes como “guerreros” o que cursan una “batalla” 
BledsoeMarcus, Fri Apr 24 04:59:38 +0000 2020, -92.342322, 34.721886, Trump Must Think Chaos Is An Essential Service | The Daily Social Distan... https://t.co/KoJVFfPw5h via @YouTube please listen 
E_Kyllo, Fri Apr 24 04:59:39 +0000 2020, -96.830093, 46.864883, @AyePayPay2 I’m looking at Spielmans history since 2011. Tell me what’s been impressive other than late round picks… https://t.co/pNe65sxzuI 
tallsnacksnack, Fri Apr 24 04:59:39 +0000 2020, -110.915573, 32.189391, @_apollos_ Riding bareback is better 
gofoxxurself, Fri Apr 24 04:59:39 +0000 2020, -87.732013, 41.833585, My neighbor is blasting Mr. brightside at midnight and I can’t even be angry. Just upset. 
StrawHatDan, Fri Apr 24 04:59:39 +0000 2020, -76.412963, 39.346576, I make the best chai tea in this region 
_aaew_, Fri Apr 24 04:59:39 +0000 2020, -117.603783, 34.045158, Yo today really sucked 
OnionStraws, Fri Apr 24 04:59:39 +0000 2020, -94.731341, 32.503280, I legit got chills when they actually pulled the trigger &amp; drafted Lamb.  Don’t know that I’ve ever had that happen before. ✭ 🍔 x 40 
enunezdls, Fri Apr 24 04:59:39 +0000 2020, -70.966855, 42.478737, Ósea no se si es por las notificaciones o que pero esta lento muy lento 
FatBoi843, Fri Apr 24 04:59:39 +0000 2020, -79.780308, 34.182661, Ever since the pioneering 18th and 19th century taxonomical works of Carl Linnaeus Christian Hendrik Persoon and El… https://t.co/M0KoZQXDrm 
CjWilson850, Fri Apr 24 04:59:39 +0000 2020, -83.804475, 27.698682, The pics of Russell Wilson’s girlfriend when he was drafted are never not funny 
IMterriblyvexed, Fri Apr 24 04:59:39 +0000 2020, -121.469664, 38.561722, @AndrosMalkin2 Not you! 
Sed89961586, Fri Apr 24 04:59:39 +0000 2020, -89.922029, 35.133521, ...If you could come home to somebody like her everyday or night,,,you wouldn't need a reason to fk around 😩😍😍😍🤗🤗..… https://t.co/S7ycCI03kB 
KamenLovesYou, Fri Apr 24 04:59:39 +0000 2020, -100.076888, 31.168893, I know what went wrong guys we were sexified but we got plenty of time till were 35 to be responsible like presiden… https://t.co/mlAdaQhFWK 
Trooyyy_, Fri Apr 24 04:59:39 +0000 2020, -90.014724, 29.741751, @RVM_HARDHEAD facts😂 
that_adrenaline, Fri Apr 24 04:59:40 +0000 2020, -73.645717, 40.725122, BYE, HATERS.I’MMA SE YA LATERS#bbhlisteningparty 💥❣️ 
JohnBalash, Fri Apr 24 04:59:40 +0000 2020, -73.968542, 40.780709, @YourFriendKevin More more more and less less less! 
Yazmeene_, Fri Apr 24 04:59:40 +0000 2020, -100.076888, 31.168893, a smooth sea never made a skilled sailor 🌊 
CandySMcGraw, Fri Apr 24 04:59:40 +0000 2020, -86.153143, 41.674542, @Jenfeds73 @solon594bce @NavyVetResister I didn't know that thank you 
BryceTorruella, Fri Apr 24 04:59:40 +0000 2020, -117.462698, 34.108160, Imma do this with a picture of her face to go with it 
EroticOtter, Fri Apr 24 04:59:40 +0000 2020, -118.411907, 34.020789, @BradleyEline10 No! You're very sexy 
80morales_, Fri Apr 24 04:59:40 +0000 2020, -96.761753, 32.819858, Mami needs to drop that song cause I’m already in love🥵 
1youngmicah__, Fri Apr 24 04:59:40 +0000 2020, -122.630908, 45.536402, Future be washing drake on these collabs 
ExpresionSon, Fri Apr 24 04:59:40 +0000 2020, -111.498181, 28.969863, Se confirman 18 nuevos casos de #Covid19 en #Sonora.🔴Hermosillo 8. 🔴SLRC 7. 🔴Cajeme 1. 🔴Navojoa 1. 🔴 Nogales… https://t.co/Tla9Vir067 
BlueVelvet78, Fri Apr 24 04:59:40 +0000 2020, -89.808900, 33.775000, Reposted from @ka_suz #XiaoZhan #肖战 #xiaozhan#oursong#zhanxiao#seanxiao#zhange#JoyOfLife#TheUntamed#xnine… https://t.co/Gw4LlkBTRw 
kaimiako, Fri Apr 24 04:59:41 +0000 2020, -118.411907, 34.020789, i’m the only person that feels lil baby coo but he ain’t allat like he coo lmao 
javiforprez2036, Fri Apr 24 04:59:41 +0000 2020, -104.922093, 39.713563, You know I always wanted to be the best. You know I always wanted to be God. 
SowmikSengupta, Fri Apr 24 04:59:41 +0000 2020, -118.369921, 33.915805, @Sangbaran @smitaprakash True that. Was trying to be polite in social media. USA is even worse. The healthcare syst… https://t.co/TKqRoE2CL0 
gabespears, Fri Apr 24 04:59:41 +0000 2020, -106.417430, 31.793368, https://t.co/4GVRdNHdCG 
AmaliaMVargas, Fri Apr 24 04:59:41 +0000 2020, -116.237326, 33.679247, #burrr https://t.co/TcAYMKbjP9 
danny_wya, Fri Apr 24 04:59:41 +0000 2020, -91.380189, 31.543237, @fluffy___ 💘💘 
katezona, Fri Apr 24 04:59:41 +0000 2020, -122.330602, 47.614817, @CharlieShrimp And it was 1956. And an Oldsmobile! 
Steph_Gomez_19, Fri Apr 24 04:59:41 +0000 2020, -95.446486, 29.838495, Reply and I’ll give you a letter!!!I got S https://t.co/eimIFVHWSB 
AntoineViccario, Fri Apr 24 04:59:41 +0000 2020, -76.823345, 39.494422, @inimeaniee Cause he sick on the inside Lmao, gotta let that hurt go and charge it to the game 😭😭 
Flugame_Ju, Fri Apr 24 04:59:41 +0000 2020, -121.300425, 37.980826, @madmarcos559 @NSNO_IA @Raiders @damon_arnette He stopped going to workouts and practices.... 
MsMeliss, Fri Apr 24 04:59:41 +0000 2020, -87.732013, 41.833585, If someone approaches you with an idea that you don’t necessarily like, be gentle and don’t make fun of it. Be cons… https://t.co/ZW6HFGP3Gu 
Mikesha91201579, Fri Apr 24 04:59:41 +0000 2020, -117.603783, 34.045158, https://t.co/ONki5gPsJC 
diegornelas, Fri Apr 24 04:59:41 +0000 2020, -117.028441, 32.664919, Anyone else freak out when Andres Galarraga crushed that deep fly ball? 
_vmartinez53, Fri Apr 24 04:59:42 +0000 2020, -121.873730, 37.331159, 🥺 chills to this day 
CindyLouuuu_, Fri Apr 24 04:59:42 +0000 2020, -76.593943, 24.074967, when ya fav nigga break up with you that is hurt fr, like how dare you leave me with these boring ass niggas 
glo_estes, Fri Apr 24 04:59:42 +0000 2020, -97.135638, 32.701850, @ciaoitsandrea @lindsbirm @yobbanaa where is the option to read it differently depending on my mood 
Ashlee_Mae, Fri Apr 24 04:59:42 +0000 2020, -86.441236, 39.766555, @RightWingWatch @therealkylehurd I hate to tell him, but the Patriots are probably gonna suck this year. 
Almighty_Philly, Fri Apr 24 04:59:42 +0000 2020, -77.604684, 41.117936, 🤷 
1ArmBandit47, Fri Apr 24 04:59:42 +0000 2020, -84.202443, 30.873920, @Tip Life is a series of adjustments...#HotBox 
mickey_mcvay, Fri Apr 24 04:59:42 +0000 2020, -96.699604, 33.194651, @realDonaldTrump trump is a total loser! https://t.co/mCIgRzDdpb 
hosea_nelson2, Fri Apr 24 04:59:42 +0000 2020, -83.099288, 42.352787, Mac and Yams 
6559lastword, Fri Apr 24 04:59:42 +0000 2020, -93.262046, 44.970610, @ChadHartmanShow Glasses...senior stuff I don’t know 
__artuross, Fri Apr 24 04:59:42 +0000 2020, -98.540651, 29.417501, I’m really looking forward to buy that new whip. 
PiGoDiGoPi, Fri Apr 24 04:59:42 +0000 2020, -101.135143, 27.941111, Agujita cierra sus fronteras con Cloete https://t.co/TKiBsvtnNw 
evren__7, Fri Apr 24 04:59:43 +0000 2020, -121.816799, 37.382488, @BrotherBeeBop It's literally going to be a few thousand karens in MN, WI, MI, and PA that hand it to Trump 
Coach_Woodard, Fri Apr 24 04:59:43 +0000 2020, -95.446486, 29.838495, @__All4Ty Come on man, Florida, Georgia, and Louisiana only had 3 picks in the first round each, Alabama only had 2… https://t.co/ogLTkD7iVH 
nickjonasslave, Fri Apr 24 04:59:43 +0000 2020, -77.604684, 41.117936, @Cotton_cloudy Haha what’s your favorite.? 
tiburon_hmo, Fri Apr 24 04:59:43 +0000 2020, -111.498181, 28.969863, La Franja Sonora. Yo fui al estadio Héroe de Nacozari en Hermosillo para ver un entrenamiento, estuve a nivel de ca… https://t.co/65MciStr0y 
msraija, Fri Apr 24 04:59:43 +0000 2020, -115.061127, 36.184754, @LeannaKoca https://t.co/5XJReqU48k 
ClintMasterFlex, Fri Apr 24 04:59:43 +0000 2020, -74.672046, 39.876226, @MissGato2 @dakotaz Stop acting like you know me. https://t.co/mAStQa7whL 
Aleeethecreator, Fri Apr 24 04:59:43 +0000 2020, -100.076888, 31.168893, WZRD 2 okayyyyyyyyyyy 
maneater7455, Fri Apr 24 04:59:43 +0000 2020, -87.732013, 41.833585, @DaSnakecharmer_ 👋🏽 
TheRobertMata, Fri Apr 24 04:59:43 +0000 2020, -97.672732, 30.519340, You have the credit score of a homeless ghost - Winston Bishop 
JohnAmnesiac, Fri Apr 24 04:59:43 +0000 2020, -115.579879, 30.156488, @UntalToneo Ánimo. 🤗 
kylehvlett, Fri Apr 24 04:59:43 +0000 2020, -118.411907, 34.020789, 😞 
LittleItalyPic, Fri Apr 24 04:59:43 +0000 2020, -122.435979, 37.770657, @abbydphillip Well..... https://t.co/ebnkOHnXcr 
keepupwgab, Fri Apr 24 04:59:43 +0000 2020, -73.948775, 40.655138, Hot mess. https://t.co/aiOSddFGpC 
ddaijanaee, Fri Apr 24 04:59:43 +0000 2020, -90.026039, 29.903835, bumps on your chin be so painful 🙄 
iamataii, Fri Apr 24 04:59:43 +0000 2020, -121.469664, 38.561722, Look up 2010 hits on YouTube lmao 
dmhill92, Fri Apr 24 04:59:43 +0000 2020, -83.173867, 32.678207, Well, how about that?  I'd say this virtual draft went pretty well.  I'm sure the ratings will go through the roof! 
Hgphelpsoutloo1, Fri Apr 24 04:59:43 +0000 2020, -97.394461, 32.368444, @BBCWorld Deadly , listening to trump (Dr) I think not. 
drewskism, Fri Apr 24 04:59:43 +0000 2020, -117.294096, 34.134925, @LANYLEAN 🤲🏽 
nizoWORLD, Fri Apr 24 04:59:43 +0000 2020, -100.076888, 31.168893, And servers wondering why the tip is $1.00 🤔💭😆😂 
crayoncarly, Fri Apr 24 04:59:43 +0000 2020, -97.230461, 31.501522, @tanishag11_ thought i would break up some drama with a wholesome light 
anaaypo, Fri Apr 24 04:59:43 +0000 2020, -116.929102, 32.332876, https://t.co/GNwzzASrW6 
martHitagC, Fri Apr 24 04:59:43 +0000 2020, -107.342056, 24.662488, Si si a la chinchada, feliz cumpleaños ☺️ 
MVPSINCE93, Fri Apr 24 04:59:44 +0000 2020, -76.848864, 38.926550, Lmao 
thesigmasky33, Fri Apr 24 04:59:43 +0000 2020, -115.223125, 36.232915, @zaccastillo_ 😂😂😂 https://t.co/7Je8mEmAM2 
ShaneAllenDunn1, Fri Apr 24 04:59:44 +0000 2020, -82.388215, 36.344741, @ScarlessArms No problem at all man. 
manuel_arango, Fri Apr 24 04:59:44 +0000 2020, -115.229180, 31.789670, @yosoypaulinav Casi dos años sin tomar Coca Cola y sus similares 
Jules_Alii, Fri Apr 24 04:59:44 +0000 2020, -100.076888, 31.168893, @samanthaaa_eli Toxic is you, you are toxic. 
DenizSadbitch, Fri Apr 24 04:59:44 +0000 2020, -95.446486, 29.838495, Korkunç bi tip gerçekten https://t.co/4AqI1u4Ec6 
Noles247, Fri Apr 24 04:59:44 +0000 2020, -84.266174, 30.476216, 2020 NFL Draft: 25 best available players in second round https://t.co/YLcK8hzjby via @247sports 
And_Holmes, Fri Apr 24 04:59:44 +0000 2020, -123.123581, 49.257639, For some reason Reido has changed his avatar away from this shot that I took of him smoking outside of the 2bedder… https://t.co/Eq0Jk3FTR0 
__abyss_music_, Fri Apr 24 04:59:44 +0000 2020, -122.430277, 48.753353, Indica ever just make you cry tho 
RodneyVanisi1, Fri Apr 24 04:59:44 +0000 2020, -118.346153, 33.953633, Wow can't  believe i found my zune player with all the jams on it.  Lol annnd i still have my old Ipod too. Lol 
elijjahwilliams, Fri Apr 24 04:59:44 +0000 2020, -79.957910, 37.274489, y’all nba youngboy fans like anything he put out 😂 
davidmlipinski, Fri Apr 24 04:59:44 +0000 2020, -118.400264, 33.916649, Can’t say it any better than this... 
in10se, Fri Apr 24 04:59:44 +0000 2020, -111.498181, 28.969863, @StopTouristAbus @proceso Lee bien chairo 
LxPadilla, Fri Apr 24 04:59:44 +0000 2020, -119.592460, 36.663283, @MariMescudi Well damn.... 
EspnHam9, Fri Apr 24 04:59:44 +0000 2020, -118.411907, 34.020789, Somebody take me and Vonny phone 
CliffEmA11, Fri Apr 24 04:59:44 +0000 2020, -117.656773, 33.603508, Leave mans alone! 😭 
c_rizo4, Fri Apr 24 04:59:44 +0000 2020, -119.165389, 34.181956, Some gummy worms would smack rn. 
splashfordd, Fri Apr 24 04:59:44 +0000 2020, -93.262046, 44.970610, Nah these slapppp 
soursweetiee, Fri Apr 24 04:59:44 +0000 2020, -80.087032, 42.110703, 💪🏽 https://t.co/ceaXtKNuxI 
MarcelloBello7, Fri Apr 24 04:59:44 +0000 2020, -112.124676, 33.552863, @Noah_Igbo9 ok boi boi 🙌🏾 🇳🇬 
jlowy36, Fri Apr 24 04:59:44 +0000 2020, -90.011008, 29.982601, https://t.co/1ZdaqChugu 
JeffEsTake, Fri Apr 24 04:59:44 +0000 2020, -117.802135, 33.733784, lol... 
LaddHTTR, Fri Apr 24 04:59:44 +0000 2020, -79.420865, 38.003376, @redskinsfanuk @DCzWall I’d rather have dynamic receiving TE than a blocking TE, but that’s me. 
tayyaikooo, Fri Apr 24 04:59:45 +0000 2020, -76.952246, 38.810525, i was running from the pain and i’m the one they chose. 
Tyler_Bridwell, Fri Apr 24 04:59:45 +0000 2020, -119.306608, 37.269176, New @INGRucci ep is hard as hell 🤯 
AJJAN2514, Fri Apr 24 04:59:45 +0000 2020, -87.327733, 41.585849, I get mad at myself sometimes cuz I wonder why I’m not as girly as I should be...as in making myself look good with… https://t.co/zYL5iPdZ5V 
leahyanik, Fri Apr 24 04:59:44 +0000 2020, -81.820177, 41.369999, Literally nothing will be new tomorrow, or the next day, or the day after that https://t.co/4Nyv6tSjVn 
tandy_21, Fri Apr 24 04:59:45 +0000 2020, -95.377814, 30.063515, I’m already a ho for mango.. boneless mango would really do me in. 
joshuapchase, Fri Apr 24 04:59:45 +0000 2020, -119.306608, 37.269176, Wonderful news... #2AShallNotBeInfringed https://t.co/f5s5DB8FYD 
Carla22april, Fri Apr 24 04:59:45 +0000 2020, -76.069946, 36.802541, @MatthewACherry Arika Thames 
tanialandois_, Fri Apr 24 04:59:45 +0000 2020, -100.366033, 25.650287, @mely_ph @Edofp @Dra_owen https://t.co/2htvMOTq5j 
mrsjohnsonCA, Fri Apr 24 04:59:45 +0000 2020, -117.924892, 33.889347, @Mcoaty @Desmos Follow up question. Would you request a running total or would it start over every time they re-enter the slide? 
DarianDasean, Fri Apr 24 04:59:45 +0000 2020, -83.804475, 27.698682, .... Vogue magazine ain't that damn great....I'll look at that on the iPad. 
DarkBonee617, Fri Apr 24 04:59:45 +0000 2020, -83.654079, 32.848817, Late night slay 😩😩 
redick_ulous, Fri Apr 24 04:59:45 +0000 2020, -83.067729, 39.849473, @marcus_v100 @MiamiDolphins Haha just buy yourself something nice in the dolphins honor. They don’t win til they get @Jkdobbins22  anwyay 
JRSportBrief, Fri Apr 24 04:59:45 +0000 2020, -84.433106, 33.767195, No Curtis. Aaron Rodgers. You on that kool aid out the styrofoam cup? 🥴🥴 
nosmhnmh, Fri Apr 24 04:59:45 +0000 2020, -74.204907, 40.079605, @TJ_Liebes 
cmontz11, Fri Apr 24 04:59:45 +0000 2020, -74.153947, 40.572376, https://t.co/r0DfMO0kHi 
calebburbey, Fri Apr 24 04:59:45 +0000 2020, -77.014398, 38.898603, I have decided: I am throwing a party when Mitch McConnell dies. 
robbilewis01, Fri Apr 24 04:59:45 +0000 2020, -85.978600, 35.830522, @NaturismC I have listened to this for most of my life. Sometimes it's ok and most of the time Nooo. 
xCherryMFNReddx, Fri Apr 24 04:59:45 +0000 2020, -92.342322, 34.721886, Watching investigation discovery episodes on YouTube. 
arrpeebee, Fri Apr 24 04:59:45 +0000 2020, -76.620482, 39.284713, Thank God for patriots like @BrentTerhune. 
SkullyMixedIt, Fri Apr 24 04:59:46 +0000 2020, -76.593943, 24.074967, Yolo 
dh_bryan, Fri Apr 24 04:59:46 +0000 2020, -80.661644, 36.129576, @The_BigLG Yo quit teasing me right now!!!! 
CourtneyBurre20, Fri Apr 24 04:59:46 +0000 2020, -98.713084, 29.550182, You’re not “better” than me because I didn’t open my legs and you did... and the fact that you think it does make y… https://t.co/abF3qf8qzk 
majocol539, Fri Apr 24 04:59:46 +0000 2020, -75.367830, 40.028360, @NBCNews @Morning_Joe What about all the people suffering because of the shut down Joe?? 
marychrish, Fri Apr 24 04:59:46 +0000 2020, -97.135638, 32.701850, 😍 
woodt03, Fri Apr 24 04:59:46 +0000 2020, -117.104989, 32.810012, @Padres I’m stressed just as much in this replay game as I did back in ‘98 I think! 
DE7EN_MUA, Fri Apr 24 04:59:46 +0000 2020, -118.411907, 34.020789, @RawlrezMua Yasssssss 5’9 crew!!!! 😍 https://t.co/v6iMwKd8wP 
JibbyAldridge, Fri Apr 24 04:59:46 +0000 2020, -83.804475, 27.698682, https://t.co/uuAvHmQNK6 
KevinMcCabeFSAZ, Fri Apr 24 04:59:46 +0000 2020, -111.880874, 33.282450, @papirican21 @ChocoDro 🌵 
quinceewiggins, Fri Apr 24 04:59:46 +0000 2020, -91.188056, 29.705586, i just wanna go to dubai. 
YolaTheDon, Fri Apr 24 04:59:46 +0000 2020, -73.948775, 40.655138, @lilbabyneeve Only way to go 
mxxcKxy, Fri Apr 24 04:59:47 +0000 2020, -98.540651, 29.417501, @babyscorp_ Woah 😳 
jlowy36, Fri Apr 24 04:59:47 +0000 2020, -90.011008, 29.982601, https://t.co/0K4cAkL371 
crayoladevotion, Fri Apr 24 04:59:47 +0000 2020, -75.134265, 39.971433, Flail with scarab beetle and calla lily. This image is available to be tattooed. For the time being I’ll be taking… https://t.co/dToiuZHLrO 
elaineoxford, Fri Apr 24 04:59:47 +0000 2020, -122.334461, 47.307568, @Morrow_Girls @JoshuaMorrowYR Me I’ll love it ! 💕💕 
DallasBiDom, Fri Apr 24 04:59:47 +0000 2020, -96.835249, 33.150140, @90Alex19 Mmmm I wanna bury my face all in that 
liberalandlove, Fri Apr 24 04:59:47 +0000 2020, -94.559281, 39.100048, @DonaldJTrumpJr @kimguilfoyle Girl you need to pour yourself a Clorox martini and calm those big floppy tits of you… https://t.co/ykp08pUJra 
FloBombin, Fri Apr 24 04:59:47 +0000 2020, -122.330602, 47.614817, @twatan The remote has been found! 
Fancy_Phase, Fri Apr 24 04:59:47 +0000 2020, -117.721761, 33.972516, Dr. Birx.. 🤔 💭 OMG! We are doomed! 
BJsBackyard, Fri Apr 24 04:59:47 +0000 2020, -97.754724, 30.323346, 🤣😂😭 
homershooman, Fri Apr 24 04:59:47 +0000 2020, -122.330602, 47.614817, @Citydweller3 @CBCKatie @realDonaldTrump https://t.co/IBM2XESWmC 
LilCoooks, Fri Apr 24 04:59:47 +0000 2020, -118.346153, 33.953633, @5h6ne happy birthday family, love it up💯💯💪🏾 
ztrain21, Fri Apr 24 04:59:47 +0000 2020, -111.669561, 40.054355, @GarnaMejiaKSL https://t.co/4Lxrs6NfUg 
mattheweckert, Fri Apr 24 04:59:47 +0000 2020, -77.014398, 38.898603, LOL 
jslaik, Fri Apr 24 04:59:47 +0000 2020, -84.917307, 32.482304, @eewisha 🌚 
tuhhroy, Fri Apr 24 04:59:47 +0000 2020, -76.593943, 24.074967, @TrillMadd LMFAOOO SMT 
itisimrankhan, Fri Apr 24 04:59:47 +0000 2020, -79.272570, 43.629311, کسی بھی مذہب کی بنیاد علم پر نہیں۔ 
Snowhawk76, Fri Apr 24 04:59:47 +0000 2020, -87.835600, 41.794220, https://t.co/a3dR3DzHMO 
krnasz, Fri Apr 24 04:59:47 +0000 2020, -122.095128, 37.368202, Three episodes in and I literally hate every character. There is no one I’m rooting for  #LittleFiresHulu 
whoisferg, Fri Apr 24 04:59:47 +0000 2020, -83.173867, 32.678207, @coach_westphal @packers @CoachMLaFleur Not sure I agree completely, but yeah Aaron deserves more quality on his te… https://t.co/Mbllf6voJB 
_blcvk, Fri Apr 24 04:59:47 +0000 2020, -94.528670, 38.817838, Literally my safe haven 🤍 
mommajen00, Fri Apr 24 04:59:47 +0000 2020, -98.391106, 30.567591, #SocialDistancingAtItsFinest #IllShowYouRona #Wine30 @joshcellars @LakeLBJcom https://t.co/MDBA2DOSvD 
iamnu99et, Fri Apr 24 04:59:47 +0000 2020, -100.076888, 31.168893, 😂😂😂😂😂😂😂😂😂😂😂😂.  🙁 
Dianame67242457, Fri Apr 24 04:59:47 +0000 2020, -111.738566, 33.295215, YOU ARE STUPID 
cindeelou_, Fri Apr 24 04:59:48 +0000 2020, -74.423014, 40.619580, Of course no shade to anybody. 
SandraDoherty2, Fri Apr 24 04:59:47 +0000 2020, -123.358379, 48.426730, @RyanMarino https://t.co/yFBbYqmmmx 
jayyden16, Fri Apr 24 04:59:48 +0000 2020, -94.836926, 29.814575, no REGRETS AHAHHAHAH 
Cassie_Lovette, Fri Apr 24 04:59:48 +0000 2020, -71.088712, 42.313670, Lol 
CalamanMeiyin, Fri Apr 24 04:59:49 +0000 2020, -117.319094, 34.418775, 第三世多杰羌佛 https://t.co/tqKYOvhU81 
